2022-05-07 13:03:06,Sunny,17.0,19.8,51,6.7,NNW,12.6,16.1,1027.0
2022-05-07 13:04:07,Sunny,17.0,19.8,51,6.7,NNW,12.6,16.1,1027.0
2022-05-07 13:05:07,Sunny,17.0,19.8,51,6.7,NNW,12.6,16.1,1027.0
2022-05-07 13:06:07,Sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:07:08,Sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:08:08,Sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:09:08,Sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:10:09,Mostly sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:11:09,Mostly sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:12:09,Mostly sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:13:10,Mostly sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:14:10,Mostly sunny,17.9,21.2,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:15:10,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:16:11,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:17:11,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:18:11,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:19:12,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:20:12,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:21:12,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:22:13,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
